Passenger_ID,Stop_ID,Latitude,Longitude,Boarding,Alighting,Passenger_Count,Time,Day,Weather,Traffic_Level,Road_Width,Population_Density,Land_Use,Distance_to_Next_Stop_m,Bus_Frequency,Waiting_Time_min,Bus_Dwell_Time_sec,Walking_Distance_m,Occupancy_pct,Peak_Hour,Bus_Route
12755,BS001,13.017663,77.514155,38,9,57,08:15,Wednesday,Sunny,High,21,5466,Residential,634,8,5,16,440,22,Yes,R01
12756,BS037,13.008863,77.539555,40,26,68,09:00,Thursday,Cloudy,Medium,26,7265,Mixed,507,19,15,54,233,32,Yes,R02
12757,BS003,13.008036,77.516003,1,21,36,12:15,Monday,Rainy,Low,23,11133,Mixed,672,16,7,52,297,74,No,R02
12758,BS023,13.026188,77.520701,2,3,35,12:15,Tuesday,Rainy,Medium,21,1907,Commercial,486,18,11,52,85,46,No,R03
12759,BS042,13.029661,77.536621,10,13,39,18:00,Thursday,Rainy,Medium,9,9048,Institutional,515,14,14,28,440,58,Yes,R01
12760,BS003,13.012142,77.531665,13,15,36,19:00,Monday,Sunny,Low,20,7997,Mixed,640,6,14,21,456,43,Yes,R03
12761,BS045,13.028787,77.540895,13,4,40,08:30,Thursday,Sunny,Medium,21,5765,Commercial,654,15,11,58,398,49,Yes,R01
12762,BS050,13.003434,77.503391,10,18,50,19:45,Tuesday,Sunny,Low,20,3185,Institutional,297,9,11,52,266,44,Yes,R02
12763,BS020,13.003173,77.518294,39,13,56,07:00,Thursday,Cloudy,Medium,9,7537,Mixed,611,5,15,33,370,28,Yes,R03
12764,BS044,13.011778,77.539303,9,22,42,12:15,Tuesday,Rainy,Low,18,6242,Commercial,256,18,10,35,168,65,No,R02
12765,BS036,13.002535,77.518923,12,19,54,18:45,Monday,Rainy,Low,16,1111,Commercial,458,15,7,58,245,97,Yes,R01
12766,BS043,13.050031,77.54273,18,24,60,07:15,Thursday,Cloudy,Medium,18,4439,Residential,521,12,4,54,454,83,Yes,R03
12767,BS030,13.069088,77.502991,1,9,21,07:00,Sunday,Sunny,High,20,5597,Commercial,497,13,5,19,485,89,Yes,R01
12768,BS023,13.01889,77.515141,37,17,54,19:15,Tuesday,Rainy,High,23,10254,Institutional,339,6,9,53,447,70,Yes,R03
12769,BS007,13.054064,77.568816,9,4,27,19:30,Friday,Cloudy,Medium,23,8897,Commercial,388,12,10,41,193,59,Yes,R03
12770,BS024,13.05189,77.543591,13,3,41,07:45,Saturday,Rainy,High,25,4133,Institutional,619,6,11,40,98,68,Yes,R02
12771,BS007,13.007472,77.5187,7,28,61,18:45,Monday,Cloudy,Low,19,3399,Institutional,287,14,3,56,451,54,Yes,R02
12772,BS023,13.0191,77.533273,3,19,35,07:00,Friday,Rainy,Low,9,4481,Mixed,276,13,6,54,394,38,Yes,R01
12773,BS008,13.034527,77.494245,38,3,61,09:00,Tuesday,Rainy,Low,28,9521,Institutional,355,7,12,15,147,53,Yes,R01
12774,BS039,13.035827,77.540593,16,22,53,19:30,Sunday,Cloudy,Low,9,5205,Residential,571,14,14,19,264,47,Yes,R02
12775,BS017,13.031475,77.553424,17,19,50,09:30,Tuesday,Sunny,Low,18,1900,Institutional,514,17,5,46,444,81,Yes,R01
12776,BS048,13.025826,77.544603,40,21,74,19:00,Wednesday,Rainy,High,23,3240,Residential,642,7,7,32,437,62,Yes,R02
12777,BS004,13.023719,77.527846,38,15,56,19:30,Monday,Sunny,Low,22,11264,Commercial,569,6,11,53,66,24,Yes,R02
12778,BS041,13.064181,77.547028,37,23,86,09:00,Friday,Rainy,High,12,5089,Commercial,636,17,14,17,462,75,Yes,R02
12779,BS031,13.060189,77.533313,32,15,70,18:00,Sunday,Rainy,Low,21,6505,Institutional,264,17,3,38,454,27,Yes,R01
12780,BS042,13.065763,77.564187,20,21,71,17:30,Wednesday,Rainy,Medium,20,11761,Mixed,509,13,8,39,443,78,Yes,R02
12781,BS010,13.056349,77.554804,5,25,41,12:15,Tuesday,Cloudy,Medium,10,3667,Mixed,528,17,15,57,237,71,No,R02
12782,BS036,13.077862,77.512099,4,1,33,12:00,Friday,Sunny,High,22,1422,Commercial,316,6,7,23,385,94,No,R03
12783,BS043,13.069959,77.508711,4,19,53,09:30,Tuesday,Cloudy,Medium,12,6122,Mixed,476,17,7,48,442,46,Yes,R03
12784,BS001,13.006767,77.52823,24,12,64,17:45,Tuesday,Cloudy,High,20,6838,Commercial,363,20,15,20,54,22,Yes,R03
12785,BS004,13.047893,77.505987,31,28,68,18:45,Sunday,Rainy,Low,23,9128,Mixed,555,6,9,55,419,94,Yes,R03
12786,BS004,13.064803,77.496337,11,17,28,08:15,Tuesday,Cloudy,Medium,14,5996,Residential,407,12,3,42,194,91,Yes,R03
12787,BS025,13.054729,77.556194,37,23,90,12:00,Wednesday,Sunny,Low,10,4421,Commercial,404,5,7,29,58,42,No,R01
12788,BS040,13.006788,77.53556,24,23,77,19:30,Sunday,Cloudy,Medium,11,5162,Institutional,448,9,7,48,218,83,Yes,R01
12789,BS004,13.00657,77.565505,33,22,73,07:45,Tuesday,Rainy,Low,25,2982,Residential,454,10,8,15,109,73,Yes,R03
12790,BS033,13.074079,77.567059,12,17,43,07:00,Wednesday,Cloudy,Low,27,9083,Residential,348,15,15,57,426,33,Yes,R01
12791,BS013,13.014427,77.519938,25,3,43,17:15,Friday,Sunny,High,15,9388,Commercial,520,16,5,17,59,54,Yes,R03
12792,BS048,13.024382,77.518415,18,17,65,09:15,Friday,Sunny,Medium,13,9605,Institutional,271,11,6,32,278,47,Yes,R02
12793,BS028,13.034632,77.546956,28,29,74,18:00,Sunday,Rainy,High,19,2776,Residential,525,13,7,41,300,38,Yes,R03
12794,BS019,13.071955,77.530443,30,21,62,18:15,Monday,Cloudy,Medium,15,4778,Mixed,546,17,4,42,76,22,Yes,R01
12795,BS039,13.066552,77.537883,17,4,37,19:15,Saturday,Cloudy,Medium,11,9527,Institutional,658,11,5,54,462,42,Yes,R03
12796,BS013,13.043463,77.557628,7,18,31,19:45,Friday,Cloudy,Medium,9,3429,Institutional,673,9,8,25,179,59,Yes,R01
12797,BS012,13.056173,77.555258,31,20,56,08:30,Monday,Rainy,Medium,17,1444,Residential,482,17,6,45,197,74,Yes,R02
12798,BS006,13.062339,77.536793,9,7,38,12:30,Saturday,Rainy,Low,16,11619,Commercial,424,7,10,37,123,38,No,R01
12799,BS047,13.04007,77.491803,36,9,67,12:30,Wednesday,Sunny,High,20,7266,Residential,648,5,6,26,153,84,No,R03
12800,BS022,13.075359,77.496605,24,4,54,19:15,Monday,Rainy,Medium,28,7736,Residential,523,6,3,15,422,79,Yes,R02
12801,BS008,13.040431,77.530717,36,19,66,08:15,Saturday,Rainy,High,26,8762,Residential,397,15,12,30,155,64,Yes,R03
12802,BS011,13.031893,77.55451,5,30,63,17:30,Saturday,Sunny,Low,25,1562,Institutional,547,17,6,60,319,91,Yes,R01
12803,BS031,13.040286,77.510374,37,4,42,12:15,Thursday,Cloudy,Low,26,8508,Residential,670,7,5,44,427,73,No,R02
12804,BS025,13.047903,77.509503,28,11,41,09:15,Wednesday,Cloudy,Medium,14,9354,Mixed,611,16,2,20,306,95,Yes,R03
12805,BS001,13.068148,77.558964,22,0,39,18:15,Thursday,Rainy,Low,25,4849,Mixed,677,6,4,42,336,83,Yes,R03
12806,BS044,13.038039,77.512078,38,11,53,17:45,Saturday,Sunny,Low,12,5784,Residential,545,7,12,45,63,42,Yes,R01
12807,BS001,13.001974,77.554499,0,30,45,17:15,Thursday,Rainy,Low,23,2262,Commercial,503,17,7,19,211,85,Yes,R03
12808,BS014,13.07669,77.550497,30,20,50,08:15,Friday,Sunny,Medium,8,10605,Institutional,517,15,14,54,497,45,Yes,R03
12809,BS041,13.054069,77.514602,15,13,29,12:30,Friday,Sunny,Low,15,9387,Mixed,619,19,10,48,70,71,No,R01
12810,BS025,13.039163,77.495324,30,13,61,17:00,Monday,Sunny,Medium,18,5120,Mixed,379,12,6,46,475,28,Yes,R01
12811,BS020,13.070986,77.518772,10,12,30,07:00,Monday,Sunny,High,15,3634,Commercial,683,9,5,51,309,27,Yes,R03
12812,BS047,13.072817,77.538016,0,25,41,09:00,Friday,Cloudy,Medium,28,6063,Mixed,616,8,15,18,89,39,Yes,R01
12813,BS005,13.070392,77.538392,22,26,61,07:15,Saturday,Cloudy,Medium,17,7118,Mixed,680,5,7,47,381,44,Yes,R01
12814,BS008,13.015845,77.516618,19,6,52,18:00,Wednesday,Cloudy,Medium,26,7923,Residential,520,17,6,26,187,23,Yes,R01
12815,BS040,13.016167,77.556878,40,3,60,12:00,Sunday,Rainy,Low,17,1159,Mixed,283,9,13,48,112,39,No,R01
12816,BS005,13.043346,77.499321,40,11,72,08:00,Thursday,Rainy,High,28,5298,Mixed,560,19,5,23,101,33,Yes,R02
12817,BS042,13.074843,77.501422,38,23,80,09:00,Wednesday,Sunny,High,28,6319,Commercial,290,12,10,33,325,34,Yes,R01
12818,BS001,13.069328,77.515054,5,0,19,19:45,Monday,Cloudy,High,10,9669,Institutional,383,14,14,27,207,63,Yes,R02
12819,BS041,13.031846,77.522792,39,8,56,18:45,Tuesday,Cloudy,Medium,24,3631,Mixed,519,10,11,19,489,44,Yes,R02
12820,BS015,13.011591,77.55751,27,11,47,17:45,Friday,Cloudy,Low,23,4719,Residential,273,9,13,54,118,98,Yes,R01
12821,BS044,13.059778,77.563982,6,8,27,08:00,Monday,Rainy,High,17,1642,Institutional,561,5,8,51,399,21,Yes,R01
12822,BS047,13.003315,77.530539,36,11,64,17:45,Thursday,Cloudy,High,19,6857,Residential,601,11,4,42,431,32,Yes,R01
12823,BS030,13.07557,77.506937,40,22,72,08:30,Tuesday,Rainy,High,21,10365,Commercial,420,7,8,60,177,20,Yes,R01
12824,BS045,13.047371,77.498736,35,14,70,08:00,Thursday,Cloudy,Low,18,11846,Residential,292,13,8,47,262,26,Yes,R02
12825,BS047,13.007466,77.495366,2,2,32,12:15,Sunday,Cloudy,Medium,28,3569,Mixed,413,10,2,48,67,84,No,R02
12826,BS025,13.016468,77.515985,38,18,86,18:00,Saturday,Rainy,Medium,10,7329,Commercial,254,18,14,39,453,29,Yes,R01
12827,BS040,13.020608,77.558413,12,14,55,09:00,Friday,Rainy,Medium,24,10348,Commercial,505,8,4,53,469,32,Yes,R02
12828,BS040,13.009793,77.540619,24,20,53,12:45,Saturday,Rainy,Low,25,10507,Mixed,365,13,9,25,127,98,No,R03
12829,BS038,13.045717,77.519268,37,21,80,09:00,Monday,Sunny,Medium,15,2683,Commercial,392,8,6,47,359,74,Yes,R01
12830,BS033,13.010091,77.528433,0,19,35,17:30,Friday,Sunny,Medium,17,11654,Institutional,407,18,7,23,444,57,Yes,R02
12831,BS027,13.02997,77.511189,34,26,84,09:45,Thursday,Cloudy,Low,29,6207,Institutional,371,5,14,30,431,58,Yes,R03
12832,BS046,13.075814,77.563177,29,10,64,12:00,Thursday,Sunny,Medium,27,8961,Commercial,343,9,7,60,140,83,No,R03
12833,BS003,13.065373,77.516065,18,15,34,17:45,Wednesday,Cloudy,High,25,5268,Institutional,267,11,8,45,137,97,Yes,R03
12834,BS007,13.029587,77.508419,36,6,44,08:45,Saturday,Cloudy,Medium,24,4666,Institutional,465,16,14,31,414,60,Yes,R01
12835,BS041,13.052292,77.498455,31,17,68,19:45,Monday,Sunny,Medium,25,7187,Commercial,533,16,13,25,414,77,Yes,R01
12836,BS001,13.077098,77.513935,29,0,52,07:30,Thursday,Cloudy,High,14,6813,Mixed,421,10,13,53,429,74,Yes,R02
12837,BS022,13.034373,77.527507,24,30,71,19:30,Thursday,Sunny,Low,29,11369,Commercial,615,6,15,33,362,31,Yes,R01
12838,BS044,13.072379,77.53461,34,10,56,19:30,Thursday,Cloudy,Low,13,5412,Residential,578,9,3,54,465,81,Yes,R02
12839,BS021,13.068282,77.562568,31,6,59,12:30,Saturday,Sunny,Medium,28,5565,Mixed,310,16,12,24,105,28,No,R01
12840,BS015,13.046513,77.510851,35,27,82,09:45,Sunday,Cloudy,Low,9,5063,Mixed,486,5,5,60,466,71,Yes,R02
12841,BS009,13.030504,77.517764,15,19,51,19:30,Saturday,Cloudy,Medium,29,9595,Mixed,349,5,3,26,135,98,Yes,R03
12842,BS024,13.022441,77.554256,3,12,38,17:45,Friday,Sunny,Medium,14,8363,Institutional,665,5,11,20,106,29,Yes,R03
12843,BS001,13.013296,77.530784,8,2,16,09:45,Thursday,Sunny,Medium,24,5594,Mixed,455,9,7,16,424,51,Yes,R02
12844,BS040,13.010864,77.537367,32,30,91,07:15,Saturday,Rainy,High,19,4334,Commercial,274,15,13,55,84,61,Yes,R02
12845,BS001,13.066842,77.510773,10,4,29,18:30,Tuesday,Sunny,Medium,25,11551,Institutional,264,15,7,35,275,26,Yes,R03
12846,BS039,13.067864,77.540951,12,9,51,18:45,Thursday,Rainy,High,23,4442,Mixed,675,18,10,60,127,44,Yes,R02
12847,BS041,13.033579,77.541723,9,9,20,19:15,Thursday,Sunny,Low,21,2499,Institutional,629,9,8,46,363,51,Yes,R02
12848,BS038,13.064558,77.555023,30,26,78,09:30,Tuesday,Sunny,Low,29,11281,Mixed,639,8,12,27,291,86,Yes,R03
12849,BS018,13.070791,77.545353,24,12,60,08:45,Thursday,Cloudy,Medium,15,3925,Institutional,573,9,2,37,226,35,Yes,R02
12850,BS041,13.026479,77.504702,32,12,70,08:30,Friday,Sunny,High,21,3351,Commercial,320,8,3,60,378,77,Yes,R01
12851,BS015,13.031988,77.507109,32,8,48,12:00,Friday,Rainy,Low,26,7673,Commercial,458,17,12,21,424,76,No,R03
12852,BS050,13.047848,77.544481,4,18,32,08:15,Wednesday,Cloudy,Low,11,3670,Institutional,546,19,14,38,175,60,Yes,R01
12853,BS046,13.039044,77.523862,1,28,46,09:45,Thursday,Sunny,Medium,20,2415,Institutional,603,14,14,56,163,92,Yes,R02
12854,BS047,13.05234,77.537035,10,22,32,09:30,Friday,Rainy,Medium,29,3605,Institutional,475,9,9,60,367,60,Yes,R03
12855,BS020,13.04487,77.506414,32,23,70,19:15,Monday,Sunny,Medium,11,4459,Residential,460,15,6,54,346,84,Yes,R01
12856,BS037,13.078574,77.498075,22,1,29,19:00,Sunday,Cloudy,Low,20,10121,Residential,279,14,9,42,428,77,Yes,R01
12857,BS027,13.073984,77.534935,19,2,37,18:15,Sunday,Rainy,Medium,26,11159,Residential,380,6,15,26,189,83,Yes,R01
12858,BS001,13.039782,77.552973,39,10,51,08:30,Wednesday,Cloudy,Medium,27,3223,Mixed,279,16,4,26,66,60,Yes,R01
12859,BS041,13.000333,77.493289,32,7,55,18:15,Monday,Sunny,Low,17,7985,Institutional,579,7,14,33,425,65,Yes,R03
12860,BS028,13.001527,77.565438,23,22,65,18:45,Friday,Sunny,High,26,11218,Commercial,385,7,8,48,204,21,Yes,R03
12861,BS046,13.036454,77.516961,17,15,50,18:15,Thursday,Sunny,Medium,25,3789,Commercial,532,13,4,46,383,48,Yes,R02
12862,BS021,13.063974,77.511776,9,4,38,18:30,Sunday,Cloudy,High,30,4100,Mixed,567,13,3,16,329,71,Yes,R03
12863,BS044,13.041026,77.566305,0,19,46,08:00,Tuesday,Cloudy,Medium,15,1849,Institutional,547,5,6,59,113,59,Yes,R02
12864,BS024,13.077318,77.528402,35,26,91,17:00,Wednesday,Rainy,High,11,7889,Institutional,467,10,11,21,270,50,Yes,R02
12865,BS021,13.067746,77.560936,14,29,61,09:30,Thursday,Rainy,Medium,14,3153,Commercial,400,18,7,32,355,45,Yes,R03
12866,BS018,13.036435,77.566943,32,13,51,12:30,Monday,Rainy,Medium,10,6872,Institutional,308,8,13,46,178,20,No,R02
12867,BS019,13.042926,77.527295,19,5,51,12:45,Tuesday,Sunny,Medium,10,11182,Residential,599,11,13,54,318,93,No,R01
12868,BS029,13.039216,77.553111,30,10,43,17:15,Friday,Rainy,Medium,9,8868,Institutional,665,14,3,22,241,47,Yes,R01
12869,BS002,13.010933,77.50924,39,3,49,08:30,Tuesday,Sunny,High,28,1257,Institutional,379,12,12,40,331,52,Yes,R02
12870,BS050,13.036559,77.523677,24,1,28,08:45,Friday,Rainy,Medium,18,8235,Commercial,466,11,12,42,310,88,Yes,R03
12871,BS004,13.043406,77.531001,16,24,41,07:00,Thursday,Cloudy,High,15,2490,Residential,374,5,3,24,476,63,Yes,R03
12872,BS035,13.018712,77.540419,22,18,51,09:45,Wednesday,Rainy,Medium,19,3433,Mixed,673,11,11,46,227,99,Yes,R01
12873,BS023,13.012033,77.49347,35,2,59,09:45,Saturday,Cloudy,High,14,5582,Residential,522,5,4,31,74,60,Yes,R03
12874,BS002,13.056731,77.521505,29,18,47,18:00,Friday,Sunny,Low,16,4769,Commercial,617,6,10,38,69,66,Yes,R01
12875,BS033,13.018895,77.567499,12,13,55,19:00,Sunday,Rainy,Medium,17,1995,Mixed,583,8,9,38,461,34,Yes,R02
12876,BS020,13.002503,77.544262,17,2,35,09:45,Wednesday,Rainy,Medium,9,9072,Residential,614,15,8,21,208,97,Yes,R01
12877,BS010,13.005407,77.55323,12,17,32,18:45,Tuesday,Cloudy,Low,16,8641,Mixed,421,20,11,17,222,43,Yes,R01
12878,BS027,13.027516,77.538514,37,28,68,09:00,Thursday,Sunny,Medium,30,3882,Residential,646,18,2,34,304,89,Yes,R01
12879,BS032,13.051487,77.50497,24,16,51,17:00,Monday,Cloudy,Medium,15,2253,Residential,252,10,9,37,142,98,Yes,R03
12880,BS030,13.06132,77.558121,33,23,85,12:00,Wednesday,Cloudy,Medium,24,2184,Mixed,434,17,15,22,363,32,No,R03
12881,BS021,13.027172,77.562223,1,15,38,08:45,Wednesday,Sunny,High,17,11711,Commercial,297,18,9,33,323,98,Yes,R02
12882,BS003,13.010195,77.503707,22,1,30,19:30,Tuesday,Rainy,High,15,8755,Residential,687,8,5,35,276,80,Yes,R02
12883,BS035,13.021732,77.556013,18,30,56,19:45,Monday,Sunny,High,10,9253,Residential,482,19,3,21,377,94,Yes,R03
12884,BS011,13.017866,77.508978,29,21,64,19:30,Tuesday,Rainy,Medium,25,2142,Institutional,317,14,9,56,315,95,Yes,R01
12885,BS042,13.014529,77.495818,13,3,17,19:00,Thursday,Sunny,Low,29,7233,Mixed,400,5,6,54,218,88,Yes,R02
12886,BS001,13.069654,77.528621,29,21,59,18:45,Saturday,Sunny,High,26,1745,Mixed,676,5,15,29,115,35,Yes,R01
12887,BS009,13.013989,77.527194,30,8,40,12:00,Tuesday,Rainy,Medium,18,2632,Mixed,459,6,11,44,374,73,No,R02
12888,BS042,13.017785,77.503017,35,5,51,09:15,Tuesday,Cloudy,Low,8,6580,Commercial,407,16,6,27,382,70,Yes,R02
12889,BS005,13.018499,77.534314,9,13,39,19:30,Sunday,Sunny,High,24,5017,Institutional,460,11,4,31,112,52,Yes,R01
12890,BS049,13.041161,77.568753,33,23,78,07:30,Friday,Cloudy,Low,23,2232,Residential,497,18,15,23,317,24,Yes,R01
12891,BS033,13.066567,77.555997,34,19,53,18:15,Tuesday,Rainy,Low,11,4936,Commercial,524,18,11,39,50,74,Yes,R03
12892,BS015,13.004253,77.52328,7,6,26,19:00,Saturday,Sunny,Low,13,5328,Commercial,410,19,7,51,169,21,Yes,R03
12893,BS032,13.079669,77.521037,11,20,45,12:30,Friday,Sunny,Low,24,5895,Mixed,592,11,14,19,252,76,No,R01
12894,BS026,13.067761,77.505509,33,17,72,18:00,Monday,Sunny,Low,15,6165,Residential,412,8,2,60,356,70,Yes,R03
12895,BS006,13.029701,77.557084,7,16,30,18:45,Monday,Sunny,High,19,9499,Commercial,485,18,7,39,308,26,Yes,R03
12896,BS049,13.00026,77.551225,35,1,61,12:00,Tuesday,Sunny,Low,12,9372,Institutional,316,14,6,33,132,90,No,R03
12897,BS004,13.073167,77.543751,18,7,27,17:45,Sunday,Rainy,Low,16,9066,Commercial,449,5,6,15,210,76,Yes,R01
12898,BS031,13.061955,77.555035,15,12,47,07:30,Wednesday,Rainy,Medium,26,9809,Mixed,426,19,4,53,221,39,Yes,R03
12899,BS013,13.036431,77.552891,18,15,52,08:00,Friday,Sunny,Low,25,3515,Commercial,611,19,3,28,423,47,Yes,R02
12900,BS015,13.023552,77.491217,12,10,47,17:00,Monday,Rainy,Low,12,3451,Mixed,671,13,5,40,89,23,Yes,R01
12901,BS036,13.070792,77.542292,33,8,58,08:30,Sunday,Rainy,Medium,19,6943,Institutional,519,16,8,15,441,28,Yes,R01
12902,BS034,13.077093,77.564278,16,16,58,19:15,Saturday,Sunny,Medium,17,3888,Institutional,393,17,12,37,146,23,Yes,R03
12903,BS036,13.055808,77.512629,12,19,33,17:00,Sunday,Sunny,Medium,25,5181,Residential,327,7,15,20,278,30,Yes,R02
12904,BS049,13.010495,77.569051,25,30,65,19:00,Monday,Rainy,Low,14,10002,Institutional,323,20,9,54,78,68,Yes,R02
12905,BS015,13.013484,77.554496,33,28,68,18:15,Friday,Cloudy,Low,14,9860,Institutional,295,5,8,24,168,33,Yes,R03
12906,BS020,13.044889,77.492141,31,3,56,12:00,Tuesday,Rainy,Medium,19,11806,Residential,336,6,5,42,141,20,No,R02
12907,BS045,13.023901,77.536278,29,8,46,09:45,Monday,Rainy,Medium,10,7144,Residential,574,18,9,32,491,43,Yes,R03
12908,BS001,13.015964,77.53876,28,18,49,17:30,Tuesday,Sunny,Medium,30,3295,Commercial,641,8,3,46,431,79,Yes,R02
12909,BS006,13.020543,77.494783,39,3,65,19:15,Friday,Cloudy,Medium,15,9978,Mixed,534,13,4,41,73,26,Yes,R02
12910,BS016,13.03707,77.524598,36,2,60,17:15,Saturday,Rainy,High,10,4699,Residential,259,10,11,26,198,22,Yes,R03
12911,BS029,13.047175,77.54075,26,20,60,09:30,Wednesday,Cloudy,High,16,4613,Residential,478,17,10,57,194,66,Yes,R03
12912,BS025,13.010361,77.563692,31,20,64,08:00,Wednesday,Cloudy,Medium,12,3570,Mixed,551,17,4,18,404,91,Yes,R01
12913,BS043,13.014333,77.56505,2,25,50,12:15,Sunday,Cloudy,Medium,25,1284,Mixed,359,5,8,33,169,76,No,R03
12914,BS018,13.024994,77.554725,24,16,62,09:30,Monday,Rainy,Low,28,10590,Commercial,478,6,13,54,214,92,Yes,R02
12915,BS019,13.048538,77.497573,36,6,45,17:15,Monday,Sunny,Medium,19,1806,Institutional,517,6,14,25,429,84,Yes,R01
12916,BS046,13.020274,77.533865,7,26,55,19:15,Tuesday,Rainy,High,27,9927,Commercial,495,10,7,57,493,21,Yes,R01
12917,BS047,13.01431,77.507094,32,23,84,12:15,Thursday,Sunny,Low,17,4849,Commercial,679,16,8,17,269,89,No,R01
12918,BS006,13.066896,77.498769,15,8,34,19:00,Thursday,Rainy,Medium,21,9619,Commercial,482,18,14,33,370,50,Yes,R03
12919,BS041,13.012432,77.494109,19,30,71,07:30,Sunday,Sunny,High,29,4490,Commercial,476,19,6,55,88,86,Yes,R01
12920,BS021,13.07206,77.534251,40,18,86,09:30,Thursday,Cloudy,Low,20,2710,Residential,345,13,5,31,279,65,Yes,R03
12921,BS032,13.053041,77.565022,20,13,42,17:45,Monday,Sunny,Low,26,2304,Residential,286,17,7,30,190,78,Yes,R01
12922,BS050,13.05251,77.524009,35,1,44,18:30,Thursday,Rainy,Medium,24,3480,Institutional,298,10,4,28,321,38,Yes,R03
12923,BS016,13.053103,77.500062,18,22,51,17:45,Monday,Cloudy,Medium,16,2308,Commercial,508,5,12,36,187,46,Yes,R02
12924,BS035,13.068186,77.552833,19,30,73,09:45,Monday,Rainy,Medium,24,4715,Residential,405,7,11,38,327,62,Yes,R03
12925,BS007,13.017861,77.536047,21,27,71,08:30,Wednesday,Cloudy,Low,16,6321,Commercial,411,10,10,55,378,67,Yes,R01
12926,BS042,13.023403,77.543431,20,23,70,12:00,Wednesday,Cloudy,High,21,1883,Residential,297,13,4,21,151,37,No,R02
12927,BS028,13.037835,77.569423,24,28,79,12:45,Thursday,Rainy,Low,19,6348,Residential,568,7,3,36,216,99,No,R02
12928,BS034,13.046636,77.555098,30,30,78,19:30,Monday,Cloudy,Low,10,2562,Institutional,319,12,13,16,364,99,Yes,R03
12929,BS035,13.041555,77.512351,5,14,37,09:30,Monday,Rainy,Medium,22,1113,Mixed,524,10,2,43,231,31,Yes,R02
12930,BS045,13.074048,77.553007,37,14,58,17:15,Saturday,Cloudy,Low,13,1044,Mixed,376,20,4,46,392,21,Yes,R01
12931,BS041,13.014976,77.504496,29,25,66,17:00,Friday,Sunny,Medium,24,9398,Institutional,542,8,11,37,440,44,Yes,R03
12932,BS048,13.067835,77.539785,19,6,31,17:15,Sunday,Rainy,Low,26,2874,Residential,492,7,11,20,369,90,Yes,R01
12933,BS030,13.037604,77.534688,31,12,53,19:15,Wednesday,Cloudy,High,21,2598,Commercial,352,6,12,51,472,58,Yes,R02
12934,BS007,13.015207,77.542515,28,0,48,19:30,Wednesday,Sunny,Medium,26,7739,Mixed,470,13,11,29,112,93,Yes,R02
12935,BS040,13.06907,77.549223,40,18,68,19:30,Thursday,Sunny,Low,15,12000,Commercial,384,16,7,33,385,60,Yes,R01
12936,BS003,13.003172,77.542661,11,11,35,19:00,Thursday,Sunny,Low,25,4620,Residential,267,18,2,23,124,42,Yes,R01
12937,BS043,13.048308,77.494203,36,0,52,12:15,Monday,Sunny,Medium,27,7077,Mixed,489,8,7,57,91,84,No,R02
12938,BS032,13.021384,77.567475,32,6,59,17:30,Monday,Sunny,Medium,16,2060,Institutional,651,19,8,42,317,61,Yes,R01
12939,BS002,13.009627,77.52128,23,10,56,08:15,Wednesday,Sunny,Medium,30,5735,Residential,653,5,2,22,394,85,Yes,R01
12940,BS012,13.025518,77.532145,22,12,47,19:15,Tuesday,Sunny,High,24,2478,Residential,523,15,13,56,325,53,Yes,R02
12941,BS032,13.0321,77.539692,22,29,68,07:15,Monday,Sunny,Medium,14,1391,Commercial,590,6,3,35,188,75,Yes,R01
12942,BS043,13.074758,77.527529,2,19,31,12:45,Tuesday,Sunny,Medium,19,8047,Commercial,536,18,5,28,296,58,No,R01
12943,BS050,13.072388,77.54241,35,24,89,19:30,Tuesday,Cloudy,Medium,30,5745,Institutional,681,8,4,18,369,33,Yes,R02
12944,BS008,13.012299,77.526009,27,25,56,07:15,Wednesday,Sunny,High,16,11464,Mixed,490,20,5,22,322,85,Yes,R03
12945,BS035,13.046268,77.527348,35,9,53,07:45,Sunday,Rainy,Medium,11,3030,Institutional,593,8,13,23,126,72,Yes,R03
12946,BS001,13.054987,77.504922,11,6,39,09:45,Thursday,Rainy,High,28,10221,Residential,470,17,10,19,263,28,Yes,R02
12947,BS020,13.009456,77.560995,2,24,29,17:30,Saturday,Cloudy,Medium,29,6957,Institutional,357,10,12,24,416,66,Yes,R03
12948,BS037,13.042232,77.505998,18,10,51,07:45,Friday,Cloudy,Medium,19,6693,Residential,368,5,8,35,128,85,Yes,R02
12949,BS031,13.015709,77.508455,26,19,71,19:00,Tuesday,Sunny,Medium,29,5529,Commercial,575,15,15,40,176,88,Yes,R03
12950,BS021,13.05063,77.567182,13,19,39,19:45,Thursday,Sunny,Low,17,4800,Institutional,582,10,6,31,202,70,Yes,R02
12951,BS010,13.035558,77.491154,2,7,10,12:30,Wednesday,Rainy,Medium,19,5412,Mixed,525,13,4,34,202,89,No,R01
12952,BS007,13.017888,77.550721,31,6,63,17:45,Tuesday,Cloudy,Medium,30,6163,Mixed,502,10,15,36,266,82,Yes,R03
12953,BS015,13.041106,77.515792,5,3,10,17:30,Thursday,Sunny,Medium,10,3160,Residential,589,18,6,52,487,35,Yes,R03
12954,BS045,13.017724,77.556144,37,2,48,09:30,Thursday,Sunny,Low,30,5550,Mixed,261,8,15,27,461,68,Yes,R03
